Gene stable ID,Gene name,FlyBase gene ID,FlyBase gene name ID,NCBI gene (formerly Entrezgene) ID
FBgn0032652,CG6870,FBgn0032652,FBgn0032652,35067
FBgn0033879,Echs1,FBgn0033879,FBgn0033879,36536
FBgn0265629,CG44437,FBgn0265629,FBgn0265629,19835393
FBgn0035815,Snmp2,FBgn0035815,FBgn0035815,38868
FBgn0027950,MBD-like,FBgn0027950,FBgn0027950,41151
FBgn0038128,Ravus,FBgn0038128,FBgn0038128,41626
FBgn0051086,CG31086,FBgn0051086,FBgn0051086,43179
FBgn0286005,mir-11182,FBgn0286005,FBgn0286005,
FBgn0037922,CG14711,FBgn0037922,FBgn0037922,41395
FBgn0035471,Sc2,FBgn0035471,FBgn0035471,38457
FBgn0050467,CG30467,FBgn0050467,FBgn0050467,36719
FBgn0031873,Gas41,FBgn0031873,FBgn0031873,33973
FBgn0036356,CG10222,FBgn0036356,FBgn0036356,39504
FBgn0037818,CG6465,FBgn0037818,FBgn0037818,41274
FBgn0267488,Mcr,FBgn0267488,FBgn0267488,44071
FBgn0263290,lncRNA:CR43399,FBgn0263290,FBgn0263290,
FBgn0261238,Alh,FBgn0261238,FBgn0261238,40850
FBgn0033710,CG17739,FBgn0033710,FBgn0033710,36333
FBgn0024293,Spn43Ab,FBgn0024293,FBgn0024293,45040
FBgn0033093,CG3270,FBgn0033093,FBgn0033093,35575
FBgn0037888,scpr-B,FBgn0037888,FBgn0037888,41357
FBgn0036597,CG4962,FBgn0036597,FBgn0036597,39793
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3771891
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772336
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3771957
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772299
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772058
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772265
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772013
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,326273
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772264
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772276
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772271
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772166
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772099
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772203
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772081
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772083
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772248
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772496
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3771809
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772094
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772104
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772502
FBgn0053872,His2B:CG33872,FBgn0053872,FBgn0053872,3772575
FBgn0265801,lncRNA:CR44590,FBgn0265801,FBgn0265801,
FBgn0266319,asRNA:CR44984,FBgn0266319,FBgn0266319,
FBgn0028862,dao,FBgn0028862,FBgn0028862,34891
FBgn0038302,CG4210,FBgn0038302,FBgn0038302,41832
FBgn0266052,lncRNA:CR44817,FBgn0266052,FBgn0266052,
FBgn0035049,Mmp1,FBgn0035049,FBgn0035049,37949
FBgn0262905,lncRNA:CR43260,FBgn0262905,FBgn0262905,
FBgn0038432,CG14883,FBgn0038432,FBgn0038432,41997
FBgn0051143,tRNA:Leu-CAA-2-3,FBgn0051143,FBgn0051143,
FBgn0058298,CG40298,FBgn0058298,FBgn0058298,3355149
FBgn0035839,CG7550,FBgn0035839,FBgn0035839,38901
FBgn0030961,CG7058,FBgn0030961,FBgn0030961,32873
FBgn0038092,beat-Vb,FBgn0038092,FBgn0038092,41583
FBgn0263660,lncRNA:CR43651,FBgn0263660,FBgn0263660,
FBgn0262384,mir-1014,FBgn0262384,FBgn0262384,
FBgn0002570,Mal-A1,FBgn0002570,FBgn0002570,35824
FBgn0031850,Tsp,FBgn0031850,FBgn0031850,33941
FBgn0050212,tRNA:Arg-CCT-1-2,FBgn0050212,FBgn0050212,
FBgn0000317,ck,FBgn0000317,FBgn0000317,34882
FBgn0035572,CG13711,FBgn0035572,FBgn0035572,38576
FBgn0002940,ninaE,FBgn0002940,FBgn0002940,42367
FBgn0051418,CG31418,FBgn0051418,FBgn0051418,42084
FBgn0002891,DNApol-zeta,FBgn0002891,FBgn0002891,47186
FBgn0086674,Tpst,FBgn0086674,FBgn0086674,32312
FBgn0038122,CG8138,FBgn0038122,FBgn0038122,41619
FBgn0034629,Acox57D-d,FBgn0034629,FBgn0034629,37446
FBgn0085461,CG34432,FBgn0085461,FBgn0085461,5740681
FBgn0053805,His-Psi:CR33805,FBgn0053805,FBgn0053805,
FBgn0034327,CG14505,FBgn0034327,FBgn0034327,37098
FBgn0014388,sty,FBgn0014388,FBgn0014388,38424
FBgn0031676,senju,FBgn0031676,FBgn0031676,33734
FBgn0261793,Trf2,FBgn0261793,FBgn0261793,31773
FBgn0028648,mRpL50,FBgn0028648,FBgn0028648,38796
FBgn0263241,Mocs1,FBgn0263241,FBgn0263241,39238
FBgn0033571,Rpb5,FBgn0033571,FBgn0033571,36160
FBgn0030881,CG12985,FBgn0030881,FBgn0030881,32774
FBgn0266860,lncRNA:CR45321,FBgn0266860,FBgn0266860,
FBgn0029747,CG5062,FBgn0029747,FBgn0029747,31435
FBgn0030749,AnxB11,FBgn0030749,FBgn0030749,32612
FBgn0035064,TyrRS-m,FBgn0035064,FBgn0035064,37965
FBgn0262968,lncRNA:CR43279,FBgn0262968,FBgn0262968,
FBgn0267201,lncRNA:CR45641,FBgn0267201,FBgn0267201,
FBgn0011802,Gem3,FBgn0011802,FBgn0011802,39195
FBgn0267596,CR45934,FBgn0267596,FBgn0267596,
FBgn0036343,CG14115,FBgn0036343,FBgn0036343,39487
FBgn0015245,Hsp60A,FBgn0015245,FBgn0015245,32045
FBgn0039740,ZIPIC,FBgn0039740,FBgn0039740,43566
FBgn0003169,put,FBgn0003169,FBgn0003169,41772
FBgn0262150,CG42876,FBgn0262150,FBgn0262150,10178914
FBgn0039509,bigmax,FBgn0039509,FBgn0039509,43293
FBgn0015872,Drip,FBgn0015872,FBgn0015872,36236
FBgn0028292,ric8a,FBgn0028292,FBgn0028292,31874
FBgn0286878,sbRNA:1,FBgn0286878,FBgn0286878,
FBgn0015756,RpL9,FBgn0015756,FBgn0015756,34526
FBgn0031465,CG3123,FBgn0031465,FBgn0031465,33478
FBgn0031701,TotM,FBgn0031701,FBgn0031701,33764
FBgn0053767,CG33767,FBgn0053767,FBgn0053767,3772047
FBgn0040637,CG11458,FBgn0040637,FBgn0040637,50110
FBgn0260461,Rcd7,FBgn0260461,FBgn0260461,40126
FBgn0031472,CG2983,FBgn0031472,FBgn0031472,33485
FBgn0035584,CG17030,FBgn0035584,FBgn0035584,38591
FBgn0267925,lncRNA:CR46206,FBgn0267925,FBgn0267925,
FBgn0039154,Npc2f,FBgn0039154,FBgn0039154,42864
FBgn0286518,mir-10404-4,FBgn0286518,FBgn0286518,
FBgn0028494,CG6424,FBgn0028494,FBgn0028494,37012
FBgn0032025,CG7778,FBgn0032025,FBgn0032025,34147
FBgn0037360,CG2182,FBgn0037360,FBgn0037360,40697
FBgn0052726,CG32726,FBgn0052726,FBgn0052726,318175
FBgn0025519,fidipidine,FBgn0025519,FBgn0025519,36808
FBgn0086667,snoRNA:Psi28S-3342,FBgn0086667,FBgn0086667,
FBgn0013300,ProtA,FBgn0013300,FBgn0013300,34866
FBgn0085479,CG34450,FBgn0085479,FBgn0085479,5740775
FBgn0038345,CG5213,FBgn0038345,FBgn0038345,41892
FBgn0083034,snoRNA:Psi18S-525e,FBgn0083034,FBgn0083034,
FBgn0265665,lncRNA:CR44472,FBgn0265665,FBgn0265665,
FBgn0040092,lectin-46Cb,FBgn0040092,FBgn0040092,53522
FBgn0040900,CG17777,FBgn0040900,FBgn0040900,50374
FBgn0265316,lncRNA:CR44289,FBgn0265316,FBgn0265316,
FBgn0267579,lncRNA:CR45919,FBgn0267579,FBgn0267579,
FBgn0039554,CG5003,FBgn0039554,FBgn0039554,43344
FBgn0025574,Pli,FBgn0025574,FBgn0025574,42821
FBgn0030071,CG12661,FBgn0030071,FBgn0030071,31822
FBgn0032079,CG31886,FBgn0032079,FBgn0032079,326170
FBgn0031554,CG15418,FBgn0031554,FBgn0031554,33585
FBgn0036106,CG6409,FBgn0036106,FBgn0036106,39220
FBgn0266328,lncRNA:CR44993,FBgn0266328,FBgn0266328,
FBgn0053527,SIFa,FBgn0053527,FBgn0053527,3346202
FBgn0263334,lncRNA:CR43415,FBgn0263334,FBgn0263334,
FBgn0041235,Gr59c,FBgn0041235,FBgn0041235,192481
FBgn0039312,CG10514,FBgn0039312,FBgn0039312,43052
FBgn0264394,asRNA:CR43842,FBgn0264394,FBgn0264394,
FBgn0040087,p115,FBgn0040087,FBgn0040087,31698
FBgn0051561,Osi16,FBgn0051561,FBgn0051561,318801
FBgn0031132,CG15450,FBgn0031132,FBgn0031132,33064
FBgn0035245,GC,FBgn0035245,FBgn0035245,38194
FBgn0266944,lncRNA:CR45395,FBgn0266944,FBgn0266944,
FBgn0264833,lncRNA:CR44041,FBgn0264833,FBgn0264833,
FBgn0005616,msl-2,FBgn0005616,FBgn0005616,33565
FBgn0263492,asRNA:CR43481,FBgn0263492,FBgn0263492,
FBgn0262437,mir-274,FBgn0262437,FBgn0262437,
FBgn0050065,CG30065,FBgn0050065,FBgn0050065,246431
FBgn0004595,pros,FBgn0004595,FBgn0004595,41363
FBgn0260466,Indy-2,FBgn0260466,FBgn0260466,3772456
FBgn0003028,ovo,FBgn0003028,FBgn0003028,31429
FBgn0052361,tRNA:Leu-CAG-1-5,FBgn0052361,FBgn0052361,
FBgn0051940,tRNA:Gln-CTG-3-1,FBgn0051940,FBgn0051940,
FBgn0029946,CG15034,FBgn0029946,FBgn0029946,31670
FBgn0267477,asRNA:CR45827,FBgn0267477,FBgn0267477,
FBgn0030873,CG15814,FBgn0030873,FBgn0030873,32765
FBgn0266858,lncRNA:CR45319,FBgn0266858,FBgn0266858,
FBgn0051702,tplus3a,FBgn0051702,FBgn0051702,318904
FBgn0031765,CG9109,FBgn0031765,FBgn0031765,33844
FBgn0033508,Obp46a,FBgn0033508,FBgn0033508,36088
FBgn0031942,CG7203,FBgn0031942,FBgn0031942,34055
FBgn0015904,ara,FBgn0015904,FBgn0015904,39439
FBgn0035631,Txl,FBgn0035631,FBgn0035631,38646
FBgn0031719,CG18269,FBgn0031719,FBgn0031719,33785
FBgn0038958,CG13857,FBgn0038958,FBgn0038958,42627
FBgn0264077,Cnx14D,FBgn0264077,FBgn0264077,32620
FBgn0003140,PpY-55A,FBgn0003140,FBgn0003140,48532
FBgn0039435,TwdlP,FBgn0039435,FBgn0039435,43201
FBgn0083024,snoRNA:Psi18S-640c,FBgn0083024,FBgn0083024,
FBgn0015316,Try29F,FBgn0015316,FBgn0015316,34226
FBgn0262621,CG43145,FBgn0262621,FBgn0262621,12798551
FBgn0267384,Ubc7,FBgn0267384,FBgn0267384,44054
FBgn0265383,lncRNA:CR44324,FBgn0265383,FBgn0265383,
FBgn0031101,CG1631,FBgn0031101,FBgn0031101,33029
FBgn0046294,CG12699,FBgn0046294,FBgn0046294,36944
FBgn0040817,CG14132,FBgn0040817,FBgn0040817,50290
FBgn0013773,Cyp6a22,FBgn0013773,FBgn0013773,49847
FBgn0036896,wnd,FBgn0036896,FBgn0036896,40143
FBgn0010038,GstD2,FBgn0010038,FBgn0010038,48335
FBgn0039259,CG11781,FBgn0039259,FBgn0039259,42992
FBgn0265987,lncRNA:CR44766,FBgn0265987,FBgn0265987,
FBgn0263975,CR43727,FBgn0263975,FBgn0263975,
FBgn0005593,RpL7,FBgn0005593,FBgn0005593,34352
FBgn0054007,CG34007,FBgn0054007,FBgn0054007,3885610
FBgn0032597,CG17904,FBgn0032597,FBgn0032597,35000
FBgn0039071,bb8,FBgn0039071,FBgn0039071,42756
FBgn0266276,asRNA:CR44961,FBgn0266276,FBgn0266276,
FBgn0262856,CG43220,FBgn0262856,FBgn0262856,12797993
FBgn0265930,lncRNA:CR44719,FBgn0265930,FBgn0265930,
FBgn0034099,CG15708,FBgn0034099,FBgn0034099,36805
FBgn0029147,NtR,FBgn0029147,FBgn0029147,43935
FBgn0058263,MFS17,FBgn0058263,FBgn0058263,3354861
FBgn0259226,CG42326,FBgn0259226,FBgn0259226,35838
FBgn0035409,CG14963,FBgn0035409,FBgn0035409,38383
FBgn0261671,tweek,FBgn0261671,FBgn0261671,35026
FBgn0036873,CG18294,FBgn0036873,FBgn0036873,40115
FBgn0020930,Dgkepsilon,FBgn0020930,FBgn0020930,36408
FBgn0267486,Ptp36E,FBgn0267486,FBgn0267486,35091
FBgn0262335,mir-2492,FBgn0262335,FBgn0262335,
FBgn0040348,CG3703,FBgn0040348,FBgn0040348,31045
FBgn0029798,CG4078,FBgn0029798,FBgn0029798,31497
FBgn0030081,CG7246,FBgn0030081,FBgn0030081,31833
FBgn0032503,CG16825,FBgn0032503,FBgn0032503,34739
FBgn0028899,CG31817,FBgn0028899,FBgn0028899,260659
FBgn0259875,Su(Ste):CR42444,FBgn0259875,FBgn0259875,
FBgn0264266,lncRNA:CR43766,FBgn0264266,FBgn0264266,
FBgn0032211,CG13138,FBgn0032211,FBgn0032211,34381
FBgn0261649,tinc,FBgn0261649,FBgn0261649,42148
FBgn0016119,ATPsynCF6,FBgn0016119,FBgn0016119,42759
FBgn0034807,CG9897,FBgn0034807,FBgn0034807,
FBgn0266946,asRNA:CR45397,FBgn0266946,FBgn0266946,
FBgn0029092,ced-6,FBgn0029092,FBgn0029092,35971
FBgn0030121,Cfp1,FBgn0030121,FBgn0030121,31880
FBgn0016061,side,FBgn0016061,FBgn0016061,43300
FBgn0085506,CG40635,FBgn0085506,FBgn0085506,5740827
FBgn0037915,CG6790,FBgn0037915,FBgn0037915,41388
FBgn0265364,lncRNA:CR44305,FBgn0265364,FBgn0265364,
FBgn0085212,CG34183,FBgn0085212,FBgn0085212,5740752
FBgn0051343,CG31343,FBgn0051343,FBgn0051343,326133
FBgn0267316,lncRNA:CR45752,FBgn0267316,FBgn0267316,
FBgn0086655,jing,FBgn0086655,FBgn0086655,35555
FBgn0003134,Pp1alpha-96A,FBgn0003134,FBgn0003134,42922
FBgn0014455,Ahcy,FBgn0014455,FBgn0014455,32471
FBgn0036369,CG10089,FBgn0036369,FBgn0036369,39517
FBgn0039932,fuss,FBgn0039932,FBgn0039932,43835
FBgn0030641,CG6299,FBgn0030641,FBgn0030641,32475
FBgn0032803,CG13082,FBgn0032803,FBgn0032803,35244
FBgn0266764,lncRNA:CR45229,FBgn0266764,FBgn0266764,
FBgn0052944,CG32944,FBgn0052944,FBgn0052944,40560
FBgn0037184,CG14450,FBgn0037184,FBgn0037184,40490
FBgn0053145,GalT1,FBgn0053145,FBgn0053145,36279
FBgn0037705,mura,FBgn0037705,FBgn0037705,41145
FBgn0037234,CG9795,FBgn0037234,FBgn0037234,40545
FBgn0042711,Hex-t1,FBgn0042711,FBgn0042711,117364
FBgn0265453,lncRNA:CR44353,FBgn0265453,FBgn0265453,
FBgn0035192,CG9194,FBgn0035192,FBgn0035192,38133
FBgn0265821,lncRNA:CR44610,FBgn0265821,FBgn0265821,
FBgn0065055,snoRNA:Psi28S-2648,FBgn0065055,FBgn0065055,
FBgn0266894,lncRNA:CR45354,FBgn0266894,FBgn0266894,
FBgn0267787,lncRNA:CR46118,FBgn0267787,FBgn0267787,
FBgn0031558,CG16704,FBgn0031558,FBgn0031558,33589
FBgn0010414,SerT,FBgn0010414,FBgn0010414,37895
FBgn0030360,CG1806,FBgn0030360,FBgn0030360,32163
FBgn0264438,lncRNA:CR43856,FBgn0264438,FBgn0264438,
FBgn0037612,CG8112,FBgn0037612,FBgn0037612,41033
FBgn0036950,CG6996,FBgn0036950,FBgn0036950,40212
FBgn0058064,ARY,FBgn0058064,FBgn0058064,19988923
FBgn0033313,Cirl,FBgn0033313,FBgn0033313,35846
FBgn0036612,CG4998,FBgn0036612,FBgn0036612,39808
FBgn0051145,CG31145,FBgn0051145,FBgn0051145,42784
FBgn0035022,CG11413,FBgn0035022,FBgn0035022,37920
FBgn0013689,mt:tRNA:Ala-TGC,FBgn0013689,FBgn0013689,
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3772225
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3772409
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3771838
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3771910
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3772004
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3772075
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3772715
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3771879
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,318854
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3772665
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3772077
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3771816
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3771912
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3772702
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3771803
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3771981
FBgn0053822,His1:CG33822,FBgn0053822,FBgn0053822,3771818
FBgn0052061,CG32061,FBgn0052061,FBgn0052061,39196
FBgn0013678,mt:Cyt-b,FBgn0013678,FBgn0013678,19893556
FBgn0039217,CG13627,FBgn0039217,FBgn0039217,42941
FBgn0033058,CCHa2-R,FBgn0033058,FBgn0033058,35535
FBgn0027280,l(1)G0193,FBgn0027280,FBgn0027280,31712
FBgn0031155,CG15446,FBgn0031155,FBgn0031155,33088
FBgn0030851,CG8326,FBgn0030851,FBgn0030851,32738
FBgn0028746,CG18508,FBgn0028746,FBgn0028746,59253
FBgn0082931,snoRNA:Me28S-G2703a,FBgn0082931,FBgn0082931,
FBgn0039742,CG15528,FBgn0039742,FBgn0039742,43575
FBgn0029768,SPR,FBgn0029768,FBgn0029768,31463
FBgn0039015,Takl2,FBgn0039015,FBgn0039015,42692
FBgn0262363,CG43061,FBgn0262363,FBgn0262363,12798058
FBgn0004575,Syn,FBgn0004575,FBgn0004575,41247
FBgn0283494,Adk2,FBgn0283494,FBgn0283494,37834
FBgn0040206,krz,FBgn0040206,FBgn0040206,53554
FBgn0040648,CG11666,FBgn0040648,FBgn0040648,50121
FBgn0034418,CG15118,FBgn0034418,FBgn0034418,37199
FBgn0267948,lncRNA:CR46228,FBgn0267948,FBgn0267948,
FBgn0037397,CR1075,FBgn0037397,FBgn0037397,
FBgn0039091,CG10182,FBgn0039091,FBgn0039091,42780
FBgn0050237,tRNA:Gln-CTG-1-1,FBgn0050237,FBgn0050237,
FBgn0266627,asRNA:CR45134,FBgn0266627,FBgn0266627,
FBgn0032084,CG13101,FBgn0032084,FBgn0032084,34221
FBgn0037279,CG1129,FBgn0037279,FBgn0037279,40599
FBgn0267548,lncRNA:CR45888,FBgn0267548,FBgn0267548,
FBgn0037619,CG8159,FBgn0037619,FBgn0037619,41040
FBgn0266724,Trs20,FBgn0266724,FBgn0266724,39769
FBgn0015929,dpa,FBgn0015929,FBgn0015929,35679
FBgn0054047,lncRNA:CR34047,FBgn0054047,FBgn0054047,
FBgn0040747,CG12853,FBgn0040747,FBgn0040747,50220
FBgn0046685,Wsck,FBgn0046685,FBgn0046685,318600
FBgn0000024,Ace,FBgn0000024,FBgn0000024,41625
FBgn0265642,lncRNA:TS18,FBgn0265642,FBgn0265642,
FBgn0034966,CG13563,FBgn0034966,FBgn0034966,37845
FBgn0030623,PPYR1,FBgn0030623,FBgn0030623,32453
FBgn0030101,CG12118,FBgn0030101,FBgn0030101,31857
FBgn0052432,CG32432,FBgn0052432,FBgn0052432,40310
FBgn0034996,CG13575,FBgn0034996,FBgn0034996,37883
FBgn0034443,cer,FBgn0034443,FBgn0034443,37229
FBgn0039480,Cpr97Ea,FBgn0039480,FBgn0039480,43258
FBgn0015571,alpha-Est3,FBgn0015571,FBgn0015571,40907
FBgn0264702,asRNA:CR43971,FBgn0264702,FBgn0264702,
FBgn0001089,Gal,FBgn0001089,FBgn0001089,33839
FBgn0039942,CG17163,FBgn0039942,FBgn0039942,3354988
FBgn0019644,ATPsynB,FBgn0019644,FBgn0019644,39143
FBgn0053920,CG33920,FBgn0053920,FBgn0053920,3771875
FBgn0031904,CG5149,FBgn0031904,FBgn0031904,34013
FBgn0035750,CG14826,FBgn0035750,FBgn0035750,38791
FBgn0032974,CG3651,FBgn0032974,FBgn0032974,35440
FBgn0014395,tilB,FBgn0014395,FBgn0014395,33130
FBgn0086604,side-VIII,FBgn0086604,FBgn0086604,37310
FBgn0053354,5SrRNA:CR33354,FBgn0053354,FBgn0053354,
FBgn0039408,CG14551,FBgn0039408,FBgn0039408,43171
FBgn0030587,CG9522,FBgn0030587,FBgn0030587,32413
FBgn0262160,CG9932,FBgn0262160,FBgn0262160,34701
FBgn0035486,Gr64d,FBgn0035486,FBgn0035486,3772638
FBgn0004191,snRNA:U2:34ABa,FBgn0004191,FBgn0004191,
FBgn0267769,lncRNA:CR46100,FBgn0267769,FBgn0267769,
FBgn0026315,Ugt35A1,FBgn0026315,FBgn0026315,41334
FBgn0030914,CG6106,FBgn0030914,FBgn0030914,32816
FBgn0266180,lncRNA:CR44886,FBgn0266180,FBgn0266180,
FBgn0052076,Alg10,FBgn0052076,FBgn0052076,326193
FBgn0267053,CR45497,FBgn0267053,FBgn0267053,
FBgn0033178,CG11127,FBgn0033178,FBgn0033178,35673
FBgn0032385,CG16964,FBgn0032385,FBgn0032385,34605
FBgn0031000,Muc18B,FBgn0031000,FBgn0031000,32913
FBgn0032448,CG5781,FBgn0032448,FBgn0032448,34678
FBgn0034697,GM130,FBgn0034697,FBgn0034697,37524
FBgn0267650,pre-mod(mdg4)-AA,FBgn0267650,FBgn0267650,26067060
FBgn0053247,Ste:CG33247,FBgn0053247,FBgn0053247,2768904
FBgn0027259,Kmn1,FBgn0027259,FBgn0027259,32102
FBgn0266355,lncRNA:CR45003,FBgn0266355,FBgn0266355,
FBgn0053440,5SrRNA:CR33440,FBgn0053440,FBgn0053440,
FBgn0036677,CG13023,FBgn0036677,FBgn0036677,39894
FBgn0041150,hoe1,FBgn0041150,FBgn0041150,249663
FBgn0039774,CDase,FBgn0039774,FBgn0039774,43618
FBgn0033380,Phax,FBgn0033380,FBgn0033380,35926
FBgn0032715,CG17597,FBgn0032715,FBgn0032715,35140
FBgn0262894,CG43249,FBgn0262894,FBgn0262894,12797917
FBgn0263589,asRNA:CR43614,FBgn0263589,FBgn0263589,
FBgn0003011,ort,FBgn0003011,FBgn0003011,45910
FBgn0025740,PlexB,FBgn0025740,FBgn0025740,43766
FBgn0035150,Rev1,FBgn0035150,FBgn0035150,38079
FBgn0266490,CG45089,FBgn0266490,FBgn0266490,19835262
FBgn0027106,Inx7,FBgn0027106,FBgn0027106,33027
FBgn0038065,Snx3,FBgn0038065,FBgn0038065,41551
FBgn0034782,CG12490,FBgn0034782,FBgn0034782,37623
FBgn0051010,CG31010,FBgn0051010,FBgn0051010,318555
FBgn0037512,CG2616,FBgn0037512,FBgn0037512,40915
FBgn0027055,CSN3,FBgn0027055,FBgn0027055,40308
FBgn0032956,Cul2,FBgn0032956,FBgn0032956,35420
FBgn0004654,Pgd,FBgn0004654,FBgn0004654,31185
FBgn0267130,lncRNA:CR45570,FBgn0267130,FBgn0267130,
FBgn0029766,CG15784,FBgn0029766,FBgn0029766,31461
FBgn0266842,lncRNA:CR45304,FBgn0266842,FBgn0266842,
FBgn0029980,CG10778,FBgn0029980,FBgn0029980,31708
FBgn0036702,CG6512,FBgn0036702,FBgn0036702,39922
FBgn0031367,c-cup,FBgn0031367,FBgn0031367,33360
FBgn0035586,Fitm,FBgn0035586,FBgn0035586,38596
FBgn0000147,aurA,FBgn0000147,FBgn0000147,41446
FBgn0266004,lncRNA:CR44778,FBgn0266004,FBgn0266004,
FBgn0034627,eEFSec,FBgn0034627,FBgn0034627,37444
FBgn0039112,SdhD,FBgn0039112,FBgn0039112,42808
FBgn0267513,28SrRNA-Psi:CR45853,FBgn0267513,FBgn0267513,
FBgn0016076,vri,FBgn0016076,FBgn0016076,33759
FBgn0265666,lncRNA:CR44473,FBgn0265666,FBgn0265666,
FBgn0032284,CG7294,FBgn0032284,FBgn0032284,34470
FBgn0086447,l(2)37Cg,FBgn0086447,FBgn0086447,35196
FBgn0002772,Mlc1,FBgn0002772,FBgn0002772,43323
FBgn0036124,CG7839,FBgn0036124,FBgn0036124,39240
FBgn0034059,CG8320,FBgn0034059,FBgn0034059,36759
FBgn0036607,CG13059,FBgn0036607,FBgn0036607,39803
FBgn0267027,lncRNA:CR45471,FBgn0267027,FBgn0267027,
FBgn0025185,az2,FBgn0025185,FBgn0025185,35682
FBgn0263037,CG43332,FBgn0263037,FBgn0263037,12798213
FBgn0051365,CG31365,FBgn0051365,FBgn0051365,42736
FBgn0085205,CG34176,FBgn0085205,FBgn0085205,5740391
FBgn0041581,AttB,FBgn0041581,FBgn0041581,36637
FBgn0267252,Ggamma30A,FBgn0267252,FBgn0267252,45234
FBgn0087011,CG41520,FBgn0087011,FBgn0087011,5740294
FBgn0031094,CG9578,FBgn0031094,FBgn0031094,33018
FBgn0034523,Nnf1a,FBgn0034523,FBgn0034523,37325
FBgn0036146,CG14141,FBgn0036146,FBgn0036146,39264
FBgn0286041,sisRNA:CR46363,FBgn0286041,FBgn0286041,
FBgn0267944,lncRNA:CR46224,FBgn0267944,FBgn0267944,
FBgn0259713,CG42367,FBgn0259713,FBgn0259713,318998
FBgn0010399,Nmdar1,FBgn0010399,FBgn0010399,40665
FBgn0267591,asRNA:CR45929,FBgn0267591,FBgn0267591,
FBgn0259738,CG42392,FBgn0259738,FBgn0259738,7354430
FBgn0039265,CG11790,FBgn0039265,FBgn0039265,42999
FBgn0037046,CG10581,FBgn0037046,FBgn0037046,40326
FBgn0029822,CG12236,FBgn0029822,FBgn0029822,31523
FBgn0264873,asRNA:CR44064,FBgn0264873,FBgn0264873,
FBgn0267443,lncRNA:CR45793,FBgn0267443,FBgn0267443,
FBgn0267781,lncRNA:CR46112,FBgn0267781,FBgn0267781,
FBgn0036213,RpL10Ab,FBgn0036213,FBgn0036213,39338
FBgn0004171,Mst98Cb,FBgn0004171,FBgn0004171,43367
FBgn0035630,CG10576,FBgn0035630,FBgn0035630,38645
FBgn0266282,jnj,FBgn0266282,FBgn0266282,42876
FBgn0037039,CG10587,FBgn0037039,FBgn0037039,40318
FBgn0053688,CG33688,FBgn0053688,FBgn0053688,3772065
FBgn0037094,CG7611,FBgn0037094,FBgn0037094,40386
FBgn0039087,Ugt303B2,FBgn0039087,FBgn0039087,42776
FBgn0032505,CG16826,FBgn0032505,FBgn0032505,34741
FBgn0028424,JhI-26,FBgn0028424,FBgn0028424,36819
FBgn0037603,CG11753,FBgn0037603,FBgn0037603,41023
FBgn0027556,CG4928,FBgn0027556,FBgn0027556,32682
FBgn0011642,Zyx,FBgn0011642,FBgn0011642,317824
